#Time : 20:27:05 07-16-2026
#File : ../data/cluster_3_MM.csv
#Number_of_genes : 16644
#Program : Standard
#MAX_RUNS : 40000
#Interrupt_runs : 1000
#Num_Patterns : 3
#Distribution : 
#Total_error : 147.386
#Total_running_time : 0d0h31m17.622s
#"patternThreeLT",0.460237 0.267471 0.461853 0.462834
#"", 0.31558 0.521643 0.314784 0.314507
#"", 0.37787 0.376646 0.376509 0.375664
row-206,0.504743,0.472684,0.386597,0.00116819
row-207,0.536196,0.357072,0.372043,0.0305479
row-208,0.449887,0.420017,0.498722,0.00100831
row-209,0.398163,0.370481,0.603846,0.000873257
row-210,0.408247,0.30666,0.644962,0.00570333
row-211,0.479045,0.450038,0.439412,0.000251569
row-212,0.663893,0.391445,0.262746,0.0103263
row-213,0.400597,0.345921,0.621391,0.00141237
row-214,0.296554,0.563653,0.537153,0.0139159
row-215,0.755339,0.120613,0.249833,0.0565808
row-216,0.483047,0.453785,0.431488,0.000226142
row-217,0.479344,0.360601,0.513319,0.00381883
row-218,0.466972,0.428914,0.471218,0.00232799
row-219,0.506996,0.384591,0.465909,0.00718067
row-220,0.575063,0.473843,0.30576,0.00561762
row-221,0.462642,0.428047,0.477384,0.00166423
row-222,0.497453,0.467814,0.4002,0.000767435
row-223,0.485669,0.456365,0.425998,0.000661698
row-224,0.111862,0.869841,0.524233,0.0122231
row-225,0.511805,0.405483,0.436442,0.00571382
row-226,0.49239,0.463326,0.411668,0.000327999
row-227,0.53967,0.403216,0.404394,0.00283389
row-228,0.487262,0.451352,0.427097,0.000889112
row-229,0.283455,0.593496,0.556648,0.00241047
row-230,0.575241,0.406953,0.357979,0.00109048
row-231,0.647513,0.378145,0.267718,0.0187486
row-232,0.466037,0.430985,0.473137,0.000988095
row-233,0.499157,0.391773,0.462119,0.00797596
row-234,0.45474,0.41566,0.504401,0.00515188
row-235,0.460774,0.428597,0.477645,0.000757243
row-236,0.629745,0.456685,0.255343,0.0053912
row-237,0.513116,0.475133,0.372479,0.00218045
row-238,0.44842,0.420384,0.502148,0.000653327
row-239,0.564897,0.36833,0.402671,0.00388537
row-240,0.466885,0.438695,0.464048,0.000436451
row-241,0.494072,0.363838,0.465326,0.0159748
row-242,0.456595,0.425695,0.483097,0.0021328
row-243,0.154674,0.785806,0.555099,0.00546578
row-244,0.480007,0.436547,0.45408,0.00551187
row-245,0.517044,0.480977,0.369499,0.00247864
row-246,0.394369,0.369431,0.609423,0.00027226
row-247,0.541219,0.310703,0.538764,0.03263
row-248,0.514869,0.4827,0.366944,0.000717008
row-249,0.470666,0.423439,0.465394,0.0061238
row-250,0.000232304,0.999124,0.53768,0.0535567
row-251,0.648571,0.375893,0.337997,0.0300072
row-252,0.459619,0.399589,0.515412,0.00728578
row-253,0.529109,0.409617,0.411778,0.00692503
row-254,0.556667,0.243943,0.469177,0.0319899
row-255,0.490826,0.436312,0.429625,0.00362104
row-256,0.495252,0.365424,0.481853,0.00659923
row-257,0.525286,0.474566,0.359243,0.00128892
row-258,0.467919,0.430455,0.471064,0.00417679
row-259,0.453662,0.413476,0.501381,0.00281843
row-260,0.498435,0.437621,0.425883,0.00171652
row-261,0.21208,0.787532,0.486758,0.00593185
row-262,0.497414,0.439675,0.432026,0.00359668
row-263,0.853059,0.00465797,0.361641,0.00477814
row-264,0.5172,0.410773,0.425411,0.00594327
row-265,0.40958,0.366613,0.592201,0.00198025
row-266,0.0318862,0.999654,0.527147,0.0545787
row-267,0.438878,0.411549,0.52122,0.000557605
row-268,0.417197,0.38766,0.569655,0.00160252
row-269,0.52597,0.49373,0.345629,0.00034473
row-270,0.399244,0.366193,0.606766,0.000397846
row-271,0.423214,0.574241,0.51753,0.0525805
row-272,0.534662,0.502366,0.327313,0.000268387
row-273,0.561092,0.521938,0.279708,0.00232866
row-274,0.629817,0.388342,0.326009,0.0113984
row-275,0.71861,0.104874,0.445447,0.0488685
row-276,0.536816,0.49984,0.322,0.00296433
row-277,0.450919,0.354506,0.552896,0.00639341
row-278,0.441889,0.415347,0.513246,0.00126607
row-279,0.529341,0.396018,0.429777,0.00493517
row-280,0.48056,0.441144,0.445478,0.00398802
